security,ts_code,symbol,name,cnspell,market,list_date
603391.XSHG,603391.SH,603391,力聚热能,LJRN,主板,20240731
603392.XSHG,603392.SH,603392,万泰生物,WTSW,主板,20200429
603393.XSHG,603393.SH,603393,新天然气,XTRQ,主板,20160912
603395.XSHG,603395.SH,603395,红四方,HSF,主板,20241126
603396.XSHG,603396.SH,603396,金辰股份,JCGF,主板,20171018
603398.XSHG,603398.SH,603398,*ST沐邦,STMB,主板,20151209
603399.XSHG,603399.SH,603399,永杉锂业,YSLY,主板,20120824
603400.XSHG,603400.SH,603400,华之杰,HZJ,主板,20250620
603402.XSHG,603402.SH,603402,陕西旅游,SXLY,主板,20260106
603406.XSHG,603406.SH,603406,天富龙,TFL,主板,20250808
603407.XSHG,603407.SH,603407,长裕集团,ZYJT,主板,20260511
603408.XSHG,603408.SH,603408,建霖家居,JLJJ,主板,20200730
603409.XSHG,603409.SH,603409,汇通控股,HTKG,主板,20250304
603416.XSHG,603416.SH,603416,信捷电气,XJDQ,主板,20161221
603418.XSHG,603418.SH,603418,友升股份,YSGF,主板,20250923
603421.XSHG,603421.SH,603421,鼎信通讯,DXTX,主板,20161011
603429.XSHG,603429.SH,603429,*ST集友,STJY,主板,20170124
603435.XSHG,603435.SH,603435,C嘉德,CJD,主板,20260522
603439.XSHG,603439.SH,603439,三力制药,SLZY,主板,20200428
603444.XSHG,603444.SH,603444,吉比特,JBT,主板,20170104
603456.XSHG,603456.SH,603456,九洲药业,JZYY,主板,20141010
603458.XSHG,603458.SH,603458,勘设股份,KSGF,主板,20170809
603459.XSHG,603459.SH,603459,红板科技,HBKJ,主板,20260408
603466.XSHG,603466.SH,603466,风语筑,FYZ,主板,20171020
603477.XSHG,603477.SH,603477,巨星农牧,JXNM,主板,20171218
603486.XSHG,603486.SH,603486,科沃斯,KWS,主板,20180528
603488.XSHG,603488.SH,603488,展鹏科技,ZPKJ,主板,20170516
603489.XSHG,603489.SH,603489,八方股份,BFGF,主板,20191111
603496.XSHG,603496.SH,603496,恒为科技,HWKJ,主板,20170607
603499.XSHG,603499.SH,603499,翔港科技,XGKJ,主板,20171016
603500.XSHG,603500.SH,603500,祥和实业,XHSY,主板,20170904
603501.XSHG,603501.SH,603501,豪威集团,HWJT,主板,20170504
603505.XSHG,603505.SH,603505,金石资源,JSZY,主板,20170503
603506.XSHG,603506.SH,603506,南都物业,NDWY,主板,20180201
603507.XSHG,603507.SH,603507,振江股份,ZJGF,主板,20171106
603508.XSHG,603508.SH,603508,思维列控,SWLK,主板,20151224
603511.XSHG,603511.SH,603511,爱慕股份,AMGF,主板,20210531
603515.XSHG,603515.SH,603515,欧普照明,OPZM,主板,20160819
603516.XSHG,603516.SH,603516,淳中科技,CZKJ,主板,20180202
603517.XSHG,603517.SH,603517,ST绝味,STJW,主板,20170317
603518.XSHG,603518.SH,603518,锦泓集团,JHJT,主板,20141203
603519.XSHG,603519.SH,603519,立霸股份,LBGF,主板,20150319
603520.XSHG,603520.SH,603520,司太立,STL,主板,20160309
603527.XSHG,603527.SH,603527,众源新材,ZYXC,主板,20170907
603528.XSHG,603528.SH,603528,多伦科技,DLKJ,主板,20160503
603529.XSHG,603529.SH,603529,XD爱玛科,XDAMK,主板,20210615
603530.XSHG,603530.SH,603530,神马电力,SMDL,主板,20190805
603533.XSHG,603533.SH,603533,掌阅科技,ZYKJ,主板,20170921
603535.XSHG,603535.SH,603535,嘉诚国际,JCGJ,主板,20170808
603536.XSHG,603536.SH,603536,惠发食品,HFSP,主板,20170613
603538.XSHG,603538.SH,603538,美诺华,MNH,主板,20170407
603551.XSHG,603551.SH,603551,奥普科技,APKJ,主板,20200115
603556.XSHG,603556.SH,603556,海兴电力,HXDL,主板,20161110
603557.XSHG,603557.SH,603557,*ST起步,STQB,主板,20170818
603558.XSHG,603558.SH,603558,健盛集团,JSJT,主板,20150127
603559.XSHG,603559.SH,603559,ST通脉,STTM,主板,20161202
603565.XSHG,603565.SH,603565,XD中谷物,XDZGW,主板,20200925
603566.XSHG,603566.SH,603566,普莱柯,PLK,主板,20150518
603567.XSHG,603567.SH,603567,珍宝岛,ZBD,主板,20150424
603568.XSHG,603568.SH,603568,伟明环保,WMHB,主板,20150528
603569.XSHG,603569.SH,603569,长久物流,CJWL,主板,20160810
603577.XSHG,603577.SH,603577,汇金通,HJT,主板,20161222
603578.XSHG,603578.SH,603578,三星新材,SXXC,主板,20170306
603579.XSHG,603579.SH,603579,荣泰健康,RTJK,主板,20170111
603580.XSHG,603580.SH,603580,*ST艾艾,STAA,主板,20170525
603583.XSHG,603583.SH,603583,捷昌驱动,JCQD,主板,20180921
603585.XSHG,603585.SH,603585,苏利股份,SLGF,主板,20161214
603586.XSHG,603586.SH,603586,金麒麟,JQL,主板,20170406
603587.XSHG,603587.SH,603587,地素时尚,DSSS,主板,20180622
603588.XSHG,603588.SH,603588,高能环境,GNHJ,主板,20141229
603589.XSHG,603589.SH,603589,口子窖,KZJ,主板,20150629
603590.XSHG,603590.SH,603590,康辰药业,KCYY,主板,20180827
603595.XSHG,603595.SH,603595,ST东尼,STDN,主板,20170712
603596.XSHG,603596.SH,603596,伯特利,BTL,主板,20180427
603598.XSHG,603598.SH,603598,引力传媒,YLCM,主板,20150527
603599.XSHG,603599.SH,603599,广信股份,GXGF,主板,20150513
603600.XSHG,603600.SH,603600,永艺股份,YYGF,主板,20150123
603601.XSHG,603601.SH,603601,再升科技,ZSKJ,主板,20150122
603602.XSHG,603602.SH,603602,纵横通信,ZHTX,主板,20170810
603605.XSHG,603605.SH,603605,珀莱雅,PLY,主板,20171115
603606.XSHG,603606.SH,603606,东方电缆,DFDL,主板,20141015
603607.XSHG,603607.SH,603607,京华激光,JHJG,主板,20171025
603608.XSHG,603608.SH,603608,天创时尚,TCSS,主板,20160218
603609.XSHG,603609.SH,603609,禾丰股份,HFGF,主板,20140808
603610.XSHG,603610.SH,603610,麒盛科技,QSKJ,主板,20191029
603611.XSHG,603611.SH,603611,诺力股份,NLGF,主板,20150128
603612.XSHG,603612.SH,603612,索通发展,STFZ,主板,20170718
603613.XSHG,603613.SH,603613,国联股份,GLGF,主板,20190730
603615.XSHG,603615.SH,603615,茶花股份,CHGF,主板,20170213
603616.XSHG,603616.SH,603616,韩建河山,HJHS,主板,20150611
603617.XSHG,603617.SH,603617,君禾股份,JHGF,主板,20170703
603618.XSHG,603618.SH,603618,杭电股份,HDGF,主板,20150217
603619.XSHG,603619.SH,603619,中曼石油,ZMSY,主板,20171117
603626.XSHG,603626.SH,603626,科森科技,KSKJ,主板,20170209
603628.XSHG,603628.SH,603628,清源股份,QYGF,主板,20170112
603629.XSHG,603629.SH,603629,利通电子,LTDZ,主板,20181224
603630.XSHG,603630.SH,603630,拉芳家化,LFJH,主板,20170313
603633.XSHG,603633.SH,603633,徕木股份,LMGF,主板,20161117
603636.XSHG,603636.SH,603636,南威软件,NWRJ,主板,20141230
603637.XSHG,603637.SH,603637,镇海股份,ZHGF,主板,20170208
603638.XSHG,603638.SH,603638,艾迪精密,ADJM,主板,20170120
603639.XSHG,603639.SH,603639,海利尔,HLE,主板,20170112
603648.XSHG,603648.SH,603648,畅联股份,CLGF,主板,20170913
603650.XSHG,603650.SH,603650,彤程新材,TCXC,主板,20180627
603655.XSHG,603655.SH,603655,朗博科技,LBKJ,主板,20171229
603656.XSHG,603656.SH,603656,泰禾智能,THZN,主板,20170321
603657.XSHG,603657.SH,603657,春光科技,CGKJ,主板,20180730
603658.XSHG,603658.SH,603658,安图生物,ATSW,主板,20160901
603659.XSHG,603659.SH,603659,璞泰来,PTL,主板,20171103
603660.XSHG,603660.SH,603660,苏州科达,SZKD,主板,20161201
603661.XSHG,603661.SH,603661,恒林股份,HLGF,主板,20171121
603662.XSHG,603662.SH,603662,柯力传感,KLCG,主板,20190806
603663.XSHG,603663.SH,603663,三祥新材,SXXC,主板,20160801
603665.XSHG,603665.SH,603665,康隆达,KLD,主板,20170313
603666.XSHG,603666.SH,603666,亿嘉和,YJH,主板,20180612
603667.XSHG,603667.SH,603667,五洲新春,WZXC,主板,20161025
603668.XSHG,603668.SH,603668,天马科技,TMKJ,主板,20170117
603669.XSHG,603669.SH,603669,灵康药业,LKYY,主板,20150528
603676.XSHG,603676.SH,603676,卫信康,WXK,主板,20170721
603677.XSHG,603677.SH,603677,奇精机械,QJJX,主板,20170206
603678.XSHG,603678.SH,603678,火炬电子,HJDZ,主板,20150126
603679.XSHG,603679.SH,603679,华体科技,HTKJ,主板,20170621
603680.XSHG,603680.SH,603680,今创集团,JCJT,主板,20180227
603681.XSHG,603681.SH,603681,永冠新材,YGXC,主板,20190326
603682.XSHG,603682.SH,603682,锦和商管,JHSG,主板,20200421
603683.XSHG,603683.SH,603683,晶华新材,JHXC,主板,20171020
603685.XSHG,603685.SH,603685,晨丰科技,CFKJ,主板,20171127
603686.XSHG,603686.SH,603686,福龙马,FLM,主板,20150126
603687.XSHG,603687.SH,603687,大胜达,DSD,主板,20190726
603688.XSHG,603688.SH,603688,石英股份,SYGF,主板,20141031
603689.XSHG,603689.SH,603689,皖天然气,WTRQ,主板,20170110
603690.XSHG,603690.SH,603690,至纯科技,ZCKJ,主板,20170113
603693.XSHG,603693.SH,603693,江苏新能,JSXN,主板,20180703
603696.XSHG,603696.SH,603696,安记食品,AJSP,主板,20151209
603697.XSHG,603697.SH,603697,有友食品,YYSP,主板,20190508
603698.XSHG,603698.SH,603698,航天工程,HTGC,主板,20150128
603699.XSHG,603699.SH,603699,纽威股份,NWGF,主板,20140117
603700.XSHG,603700.SH,603700,宁水集团,NSJT,主板,20190122
603701.XSHG,603701.SH,603701,德宏股份,DHGF,主板,20160412
603703.XSHG,603703.SH,603703,盛洋科技,SYKJ,主板,20150423
603706.XSHG,603706.SH,603706,东方环宇,DFHY,主板,20180709
603707.XSHG,603707.SH,603707,健友股份,JYGF,主板,20170719
603708.XSHG,603708.SH,603708,家家悦,JJY,主板,20161213
603709.XSHG,603709.SH,603709,中源家居,ZYJJ,主板,20180208
603711.XSHG,603711.SH,603711,香飘飘,XPP,主板,20171130
603712.XSHG,603712.SH,603712,七一二,QYE,主板,20180226
603713.XSHG,603713.SH,603713,密尔克卫,MEKW,主板,20180713
603716.XSHG,603716.SH,603716,塞力医疗,SLYL,主板,20161031
603717.XSHG,603717.SH,603717,天域生物,TYSW,主板,20170327
603718.XSHG,603718.SH,603718,*ST海利,STHL,主板,20150515
603719.XSHG,603719.SH,603719,良品铺子,LPPZ,主板,20200224
603721.XSHG,603721.SH,603721,*ST天择,STTZ,主板,20170811
603722.XSHG,603722.SH,603722,阿科力,AKL,主板,20171025
603725.XSHG,603725.SH,603725,天安新材,TAXC,主板,20170906
603726.XSHG,603726.SH,603726,朗迪集团,LDJT,主板,20160421
603727.XSHG,603727.SH,603727,博迈科,BMK,主板,20161122
603728.XSHG,603728.SH,603728,鸣志电器,MZDQ,主板,20170509
603729.XSHG,603729.SH,603729,ST龙韵,STLY,主板,20150324
603730.XSHG,603730.SH,603730,岱美股份,DMGF,主板,20170728
603733.XSHG,603733.SH,603733,仙鹤股份,XHGF,主板,20180420
603737.XSHG,603737.SH,603737,三棵树,SKS,主板,20160603
603738.XSHG,603738.SH,603738,泰晶科技,TJKJ,主板,20160928
603739.XSHG,603739.SH,603739,蔚蓝生物,WLSW,主板,20190116
603755.XSHG,603755.SH,603755,日辰股份,RCGF,主板,20190828
603757.XSHG,603757.SH,603757,大元泵业,DYBY,主板,20170711
603758.XSHG,603758.SH,603758,秦安股份,QAGF,主板,20170517
603759.XSHG,603759.SH,603759,海天股份,HTGF,主板,20210326
603766.XSHG,603766.SH,603766,XD隆鑫通,XDLXT,主板,20120810
603767.XSHG,603767.SH,603767,中马传动,ZMCD,主板,20170613
603768.XSHG,603768.SH,603768,常青股份,CQGF,主板,20170324
603773.XSHG,603773.SH,603773,沃格光电,WGGD,主板,20180417
603776.XSHG,603776.SH,603776,永安行,YAX,主板,20170817
603777.XSHG,603777.SH,603777,来伊份,LYF,主板,20161012
603778.XSHG,603778.SH,603778,国晟科技,GCKJ,主板,20151231
603779.XSHG,603779.SH,603779,威龙股份,WLGF,主板,20160516
603786.XSHG,603786.SH,603786,科博达,KBD,主板,20191015
603787.XSHG,603787.SH,603787,新日股份,XRGF,主板,20170427
603788.XSHG,603788.SH,603788,宁波高发,NBGF,主板,20150120
603789.XSHG,603789.SH,603789,ST星农,STXN,主板,20150427
603790.XSHG,603790.SH,603790,雅运股份,YYGF,主板,20180912
603797.XSHG,603797.SH,603797,联泰环保,LTHB,主板,20170413
603798.XSHG,603798.SH,603798,康普顿,KPD,主板,20160406
603799.XSHG,603799.SH,603799,华友钴业,HYGY,主板,20150129
603800.XSHG,603800.SH,603800,洪田股份,HTGF,主板,20151210
603801.XSHG,603801.SH,603801,志邦家居,ZBJJ,主板,20170630
603803.XSHG,603803.SH,603803,瑞斯康达,RSKD,主板,20170420
603806.XSHG,603806.SH,603806,福斯特,FST,主板,20140905
603808.XSHG,603808.SH,603808,歌力思,GLS,主板,20150422
603809.XSHG,603809.SH,603809,豪能股份,HNGF,主板,20171128
603810.XSHG,603810.SH,603810,丰山集团,FSJT,主板,20180917
603811.XSHG,603811.SH,603811,诚意药业,CYYY,主板,20170315
603813.XSHG,603813.SH,603813,*ST原尚,STYS,主板,20170918
603815.XSHG,603815.SH,603815,交建股份,JJGF,主板,20191021
603816.XSHG,603816.SH,603816,顾家家居,GJJJ,主板,20161014
603817.XSHG,603817.SH,603817,海峡环保,HXHB,主板,20170220
603818.XSHG,603818.SH,603818,曲美家居,QMJJ,主板,20150422
603819.XSHG,603819.SH,603819,神力股份,SLGF,主板,20161125
603822.XSHG,603822.SH,603822,ST嘉澳,STJA,主板,20160428
603823.XSHG,603823.SH,603823,百合花,BHH,主板,20161220
603825.XSHG,603825.SH,603825,ST华扬,STHY,主板,20170802
603826.XSHG,603826.SH,603826,坤彩科技,KCKJ,主板,20170414
603828.XSHG,603828.SH,603828,*ST利达,STLD,主板,20150226
603829.XSHG,603829.SH,603829,洛凯股份,LKGF,主板,20171017
603833.XSHG,603833.SH,603833,欧派家居,OPJJ,主板,20170328
603836.XSHG,603836.SH,603836,海程邦达,HCBD,主板,20210526
603838.XSHG,603838.SH,603838,*ST四通,STST,主板,20150701
603839.XSHG,603839.SH,603839,安正时尚,AZSS,主板,20170214
603843.XSHG,603843.SH,603843,*ST正平,STZP,主板,20160905
603848.XSHG,603848.SH,603848,好太太,HTT,主板,20171201
603855.XSHG,603855.SH,603855,华荣股份,HRGF,主板,20170524
603856.XSHG,603856.SH,603856,东宏股份,DHGF,主板,20171106
603858.XSHG,603858.SH,603858,步长制药,BZZY,主板,20161118
603859.XSHG,603859.SH,603859,能科科技,NKKJ,主板,20161021
603860.XSHG,603860.SH,603860,中公高科,ZGGK,主板,20170802
603861.XSHG,603861.SH,603861,白云电器,BYDQ,主板,20160322
603863.XSHG,603863.SH,603863,松炀资源,SYZY,主板,20190621
603866.XSHG,603866.SH,603866,桃李面包,TLMB,主板,20151222
603867.XSHG,603867.SH,603867,新化股份,XHGF,主板,20190627
603868.XSHG,603868.SH,603868,飞科电器,FKDQ,主板,20160418
603869.XSHG,603869.SH,603869,ST智知,STZZ,主板,20150326
603871.XSHG,603871.SH,603871,嘉友国际,JYGJ,主板,20180206
603876.XSHG,603876.SH,603876,鼎胜新材,DSXC,主板,20180418
603877.XSHG,603877.SH,603877,太平鸟,TPN,主板,20170109
603878.XSHG,603878.SH,603878,武进不锈,WJBX,主板,20161219
603879.XSHG,603879.SH,603879,永悦科技,YYKJ,主板,20170614
603880.XSHG,603880.SH,603880,南卫股份,NWGF,主板,20170807
603881.XSHG,603881.SH,603881,数据港,SJG,主板,20170208
603882.XSHG,603882.SH,603882,金域医学,JYYX,主板,20170908
603883.XSHG,603883.SH,603883,老百姓,LBX,主板,20150423
603885.XSHG,603885.SH,603885,吉祥航空,JXHK,主板,20150527
603886.XSHG,603886.SH,603886,元祖股份,YZGF,主板,20161228
603887.XSHG,603887.SH,603887,城地香江,CDXJ,主板,20161010
603888.XSHG,603888.SH,603888,新华网,XHW,主板,20161028
603889.XSHG,603889.SH,603889,新澳股份,XAGF,主板,20141231
603890.XSHG,603890.SH,603890,春秋电子,CQDZ,主板,20171212
603893.XSHG,603893.SH,603893,瑞芯微,RXW,主板,20200207
603895.XSHG,603895.SH,603895,天永智能,TYZN,主板,20180122
603896.XSHG,603896.SH,603896,寿仙谷,SXG,主板,20170510
603897.XSHG,603897.SH,603897,长城科技,CCKJ,主板,20180410
603898.XSHG,603898.SH,603898,好莱客,HLK,主板,20150217
603899.XSHG,603899.SH,603899,晨光股份,CGGF,主板,20150127
603900.XSHG,603900.SH,603900,莱绅通灵,LSTL,主板,20161123
603901.XSHG,603901.SH,603901,永创智能,YCZN,主板,20150529
603903.XSHG,603903.SH,603903,中持股份,ZCGF,主板,20170314
603906.XSHG,603906.SH,603906,龙蟠科技,LPKJ,主板,20170410
603908.XSHG,603908.SH,603908,牧高笛,MGD,主板,20170307
603909.XSHG,603909.SH,603909,建发合诚,JFHC,主板,20160628
603912.XSHG,603912.SH,603912,佳力图,JLT,主板,20171101
603915.XSHG,603915.SH,603915,国茂股份,GMGF,主板,20190614
603916.XSHG,603916.SH,603916,苏博特,SBT,主板,20171110
603917.XSHG,603917.SH,603917,合力科技,HLKJ,主板,20171204
603918.XSHG,603918.SH,603918,金桥信息,JQXX,主板,20150528
603919.XSHG,603919.SH,603919,金徽酒,JHJ,主板,20160310
603920.XSHG,603920.SH,603920,世运电路,SYDL,主板,20170426
603922.XSHG,603922.SH,603922,ST金鸿顺,STJHS,主板,20171023
603926.XSHG,603926.SH,603926,铁流股份,TLGF,主板,20170510
603927.XSHG,603927.SH,603927,中科软,ZKR,主板,20190909
603928.XSHG,603928.SH,603928,兴业股份,XYGF,主板,20161212
603929.XSHG,603929.SH,603929,亚翔集成,YXJC,主板,20161230
603931.XSHG,603931.SH,603931,格林达,GLD,主板,20200819
603933.XSHG,603933.SH,603933,睿能科技,RNKJ,主板,20170706
603936.XSHG,603936.SH,603936,博敏电子,BMDZ,主板,20151209
603937.XSHG,603937.SH,603937,丽岛新材,LDXC,主板,20171102
603938.XSHG,603938.SH,603938,三孚股份,SFGF,主板,20170628
603939.XSHG,603939.SH,603939,益丰药房,YFYF,主板,20150217
603948.XSHG,603948.SH,603948,建业股份,JYGF,主板,20200302
603949.XSHG,603949.SH,603949,雪龙集团,XLJT,主板,20200310
603950.XSHG,603950.SH,603950,长源东谷,ZYDG,主板,20200526
603955.XSHG,603955.SH,603955,大千生态,DQST,主板,20170310
603956.XSHG,603956.SH,603956,威派格,WPG,主板,20190222
603958.XSHG,603958.SH,603958,哈森股份,HSGF,主板,20160629
603959.XSHG,603959.SH,603959,ST百利,STBL,主板,20160517
603960.XSHG,603960.SH,603960,克来机电,KLJD,主板,20170314
603966.XSHG,603966.SH,603966,法兰泰克,FLTK,主板,20170125
603967.XSHG,603967.SH,603967,中创物流,ZCWL,主板,20190429
603968.XSHG,603968.SH,603968,醋化股份,CHGF,主板,20150518
603969.XSHG,603969.SH,603969,银龙股份,YLGF,主板,20150227
603970.XSHG,603970.SH,603970,中农立华,ZNLH,主板,20171116
603976.XSHG,603976.SH,603976,XD正川股,XDZCG,主板,20170822
603977.XSHG,603977.SH,603977,国泰集团,GTJT,主板,20161111
603978.XSHG,603978.SH,603978,深圳新星,SZXX,主板,20170807
603979.XSHG,603979.SH,603979,金诚信,JCX,主板,20150630
603980.XSHG,603980.SH,603980,吉华集团,JHJT,主板,20170615
603982.XSHG,603982.SH,603982,泉峰汽车,QFQC,主板,20190522
603983.XSHG,603983.SH,603983,丸美生物,WMSW,主板,20190725
603985.XSHG,603985.SH,603985,恒润股份,HRGF,主板,20170505
603986.XSHG,603986.SH,603986,兆易创新,ZYCX,主板,20160818
603987.XSHG,603987.SH,603987,康德莱,KDL,主板,20161121
603988.XSHG,603988.SH,603988,中电电机,ZDDJ,主板,20141104
603989.XSHG,603989.SH,603989,艾华集团,AHJT,主板,20150515
603990.XSHG,603990.SH,603990,麦迪科技,MDKJ,主板,20161208
603991.XSHG,603991.SH,603991,至正股份,ZZGF,主板,20170308
603992.XSHG,603992.SH,603992,松霖科技,SLKJ,主板,20190826
603993.XSHG,603993.SH,603993,洛阳钼业,LYMY,主板,20121009
603995.XSHG,603995.SH,603995,甬金股份,YJGF,主板,20191224
603997.XSHG,603997.SH,603997,继峰股份,JFGF,主板,20150302
603998.XSHG,603998.SH,603998,方盛制药,FSZY,主板,20141205
603999.XSHG,603999.SH,603999,读者传媒,DZCM,主板,20151210
605001.XSHG,605001.SH,605001,威奥股份,WAGF,主板,20200522
605003.XSHG,605003.SH,605003,众望布艺,ZWBY,主板,20200908
605005.XSHG,605005.SH,605005,合兴股份,HXGF,主板,20210119
605006.XSHG,605006.SH,605006,山东玻纤,SDBX,主板,20200903
605007.XSHG,605007.SH,605007,五洲特纸,WZTZ,主板,20201110
605008.XSHG,605008.SH,605008,长鸿高科,ZHGK,主板,20200821
605009.XSHG,605009.SH,605009,豪悦护理,HYHL,主板,20200911
605011.XSHG,605011.SH,605011,杭州热电,HZRD,主板,20210630
605016.XSHG,605016.SH,605016,百龙创园,BLCY,主板,20210421
605018.XSHG,605018.SH,605018,长华集团,ZHJT,主板,20200929
605020.XSHG,605020.SH,605020,永和股份,YHGF,主板,20210709
605028.XSHG,605028.SH,605028,世茂能源,SMNY,主板,20210712
605033.XSHG,605033.SH,605033,美邦股份,MBGF,主板,20210916
605050.XSHG,605050.SH,605050,福然德,FRD,主板,20200924
605055.XSHG,605055.SH,605055,迎丰股份,YFGF,主板,20210129
605056.XSHG,605056.SH,605056,咸亨国际,XHGJ,主板,20210720
605058.XSHG,605058.SH,605058,澳弘电子,AHDZ,主板,20201021
605060.XSHG,605060.SH,605060,联德股份,LDGF,主板,20210301
605066.XSHG,605066.SH,605066,XD天正电,XDTZD,主板,20200807
605068.XSHG,605068.SH,605068,明新旭腾,MXXT,主板,20201123
605069.XSHG,605069.SH,605069,正和生态,ZHST,主板,20210816
605077.XSHG,605077.SH,605077,华康股份,HKGF,主板,20210209
605080.XSHG,605080.SH,605080,浙江自然,ZJZR,主板,20210506
605081.XSHG,605081.SH,605081,*ST太和,STTH,主板,20210209
605086.XSHG,605086.SH,605086,龙高股份,LGGF,主板,20210416
605088.XSHG,605088.SH,605088,冠盛股份,GSGF,主板,20200817
605089.XSHG,605089.SH,605089,味知香,WZX,主板,20210427
